Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Estimated_Monthly_Rent,Gross_Rental_Yield_%,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,9000000.0,3600.0,2500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,9000000.0,969.0,9287.925696594428,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,9000000.0,1000.0,9000.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,9000000.0,3600.0,2500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,9000000.0,969.0,9287.925696594428,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,9000000.0,3600.0,2500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,9000000.0,3600.0,2500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,9000000.0,969.0,9287.925696594428,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,9000000.0,3600.0,2500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,9000000.0,1200.0,7500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,9000000.0,1200.0,7500.0,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,9000000.0,2645.0,3402.6465028355387,27000.0,3.6,324000.0,97200.0,226800.0,2.52,1800000.0,7200000.0,62483.27280231845,749799.2736278215,-522999.2736278215,-29.05551520154564,-37.0
3 BHK Apartment in Saket,Delhi,Saket,3 BHK,10000000.0,550.0,18181.81818181818,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3 BHK,10000000.0,1000.0,10000.0,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3 BHK,10000000.0,3600.0,2777.777777777778,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,3 BHK,10000000.0,969.0,10319.917440660474,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,10000000.0,1000.0,10000.0,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,10000000.0,3600.0,2777.777777777778,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,10000000.0,969.0,10319.917440660474,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,10000000.0,3600.0,2777.777777777778,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,10000000.0,969.0,10319.917440660474,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,10000000.0,1200.0,8333.333333333334,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,10000000.0,1200.0,8333.333333333334,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,10000000.0,2645.0,3780.718336483932,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,10000000.0,1200.0,8333.333333333334,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,10000000.0,2645.0,3780.718336483932,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,10000000.0,2271.0,4403.346543372963,30000.0,3.6,360000.0,108000.0,252000.0,2.52,2000000.0,8000000.0,69425.85866924273,833110.3040309128,-581110.3040309128,-29.05551520154564,-37.0
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,12000000.0,1000.0,12000.0,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
4 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,4 BHK,12000000.0,3600.0,3333.333333333333,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,12000000.0,969.0,12383.90092879257,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,12000000.0,3600.0,3333.333333333333,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,12000000.0,3600.0,3333.333333333333,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,12000000.0,969.0,12383.90092879257,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,12000000.0,3600.0,3333.333333333333,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,12000000.0,1200.0,10000.0,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,12000000.0,1200.0,10000.0,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,12000000.0,2645.0,4536.862003780719,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,12000000.0,3600.0,3333.333333333333,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,12000000.0,1200.0,10000.0,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,12000000.0,2645.0,4536.862003780719,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,12000000.0,2271.0,5284.015852047556,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,12000000.0,2645.0,4536.862003780719,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,12000000.0,2271.0,5284.015852047556,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,12000000.0,900.0,13333.333333333334,36000.0,3.6,432000.0,129600.0,302400.0,2.52,2400000.0,9600000.0,83311.03040309127,999732.3648370953,-697332.3648370951,-29.055515201545628,-37.0
2 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,2 BHK,14000000.0,3600.0,3888.8888888888887,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,2 BHK,14000000.0,969.0,14447.884416924664,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,2 BHK,14000000.0,3600.0,3888.8888888888887,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,14000000.0,1200.0,11666.666666666666,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,14000000.0,969.0,14447.884416924664,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,14000000.0,3600.0,3888.8888888888887,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,14000000.0,1200.0,11666.666666666666,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,14000000.0,2645.0,5293.005671077504,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,14000000.0,3600.0,3888.8888888888887,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,14000000.0,1200.0,11666.666666666666,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,14000000.0,2645.0,5293.005671077504,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,14000000.0,2271.0,6164.685160722149,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,14000000.0,2645.0,5293.005671077504,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,14000000.0,2271.0,6164.685160722149,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,14000000.0,900.0,15555.555555555557,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,14000000.0,550.0,25454.545454545456,42000.0,3.6,504000.0,151200.0,352800.0,2.52,2800000.0,11200000.0,97196.2021369398,1166354.4256432778,-813554.4256432778,-29.055515201545635,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,4 BHK,16000000.0,969.0,16511.86790505676,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,4 BHK,16000000.0,3600.0,4444.444444444444,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,4 BHK,16000000.0,1200.0,13333.333333333334,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
4 BHK Apartment in Noida,Delhi,Noida,4 BHK,16000000.0,2645.0,6049.149338374291,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,16000000.0,3600.0,4444.444444444444,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,16000000.0,1200.0,13333.333333333334,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,16000000.0,2645.0,6049.149338374291,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,16000000.0,2271.0,7045.3544693967415,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,16000000.0,1200.0,13333.333333333334,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,16000000.0,2645.0,6049.149338374291,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,16000000.0,2271.0,7045.3544693967415,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,16000000.0,900.0,17777.777777777777,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,16000000.0,550.0,29090.90909090909,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,16000000.0,1000.0,16000.0,48000.0,3.6,576000.0,172800.0,403200.0,2.52,3200000.0,12800000.0,111081.37387078836,1332976.4864494605,-929776.4864494604,-29.055515201545635,-37.0
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,3 BHK,18000000.0,3600.0,5000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,3 BHK,18000000.0,1200.0,15000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Noida,Delhi,Noida,3 BHK,18000000.0,2645.0,6805.2930056710775,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3 BHK,18000000.0,2271.0,7926.023778071334,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,18000000.0,1200.0,15000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,18000000.0,2645.0,6805.2930056710775,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,18000000.0,2271.0,7926.023778071334,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,18000000.0,900.0,20000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,18000000.0,550.0,32727.272727272728,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,18000000.0,1000.0,18000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
4 BHK Apartment in Dwarka,Delhi,Dwarka,4 BHK,18000000.0,900.0,20000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
4 BHK Apartment in Rohini,Delhi,Rohini,4 BHK,18000000.0,550.0,32727.272727272728,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
4 BHK Apartment in Saket,Delhi,Saket,4 BHK,18000000.0,1000.0,18000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
4 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,4 BHK,18000000.0,3600.0,5000.0,54000.0,3.6,648000.0,194400.0,453600.0,2.52,3600000.0,14400000.0,124966.5456046369,1499598.547255643,-1045998.547255643,-29.05551520154564,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,2 BHK,20000000.0,1200.0,16666.666666666668,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Noida,Delhi,Noida,2 BHK,20000000.0,2645.0,7561.436672967864,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,2 BHK,20000000.0,2271.0,8806.693086745927,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,2 BHK,20000000.0,900.0,22222.222222222223,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Rohini,Delhi,Rohini,2 BHK,20000000.0,550.0,36363.63636363636,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
2 BHK Apartment in Saket,Delhi,Saket,2 BHK,20000000.0,1000.0,20000.0,60000.0,3.6,720000.0,216000.0,504000.0,2.52,4000000.0,16000000.0,138851.71733848547,1666220.6080618256,-1162220.6080618256,-29.05551520154564,-37.0
