Title,City,Location,Price_INR,Area_sqft,Bedrooms,Estimated_Monthly_Rent,Annual_Rent,Annual_Expenses,NOI,Cap_Rate_%,Down_Payment,Loan_Amount,Monthly_EMI,Annual_EMI,Annual_Cash_Flow,Cash_on_Cash_%,ROI_5_Year_%
2 BHK Apartment in Janakpuri,Delhi,Janakpuri,5200000.0,75000 sqft,2 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,5200000.0,75000 sqft,2 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,5200000.0,75000 sqft,4 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,5200000.0,75000 sqft,4 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,5200000.0,75000 sqft,4 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
4 BHK Apartment in Noida,Delhi,Noida,5200000.0,75000 sqft,4 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,5200000.0,75000 sqft,2 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
2 BHK Apartment in Noida,Delhi,Noida,5200000.0,75000 sqft,2 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,5200000.0,75000 sqft,2 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Noida,Delhi,Noida,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Dwarka,Delhi,Dwarka,5200000.0,75000 sqft,3 BHK,15600.0,187200.0,56160.0,131040.0,2.52,1040000.0,4160000.0,36101.446508006215,433217.35809607455,-302177.35809607455,-29.055515201545628,-37.0
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
3 BHK Apartment in Janakpuri,Delhi,Janakpuri,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
3 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Noida,Delhi,Noida,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,1550000000.0,75000 sqft,2 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,1550000000.0,75000 sqft,2 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
2 BHK Apartment in Noida,Delhi,Noida,1550000000.0,75000 sqft,2 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,1550000000.0,75000 sqft,2 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
3 BHK Apartment in Noida,Delhi,Noida,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
3 BHK Apartment in Dwarka,Delhi,Dwarka,1550000000.0,75000 sqft,3 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Dwarka,Delhi,Dwarka,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Rohini,Delhi,Rohini,1550000000.0,75000 sqft,4 BHK,4650000.0,55800000.0,16740000.0,39060000.0,2.52,310000000.0,1240000000.0,10761008.093732622,129132097.12479146,-90072097.12479146,-29.055515201545635,-37.0
4 BHK Apartment in Janakpuri,Delhi,Janakpuri,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
4 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
4 BHK Apartment in Pitampura,Delhi,Pitampura,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
4 BHK Apartment in Noida,Delhi,Noida,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,16500000.0,75000 sqft,2 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,16500000.0,75000 sqft,2 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
2 BHK Apartment in Noida,Delhi,Noida,16500000.0,75000 sqft,2 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,16500000.0,75000 sqft,2 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,16500000.0,75000 sqft,3 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
3 BHK Apartment in Noida,Delhi,Noida,16500000.0,75000 sqft,3 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,16500000.0,75000 sqft,3 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
3 BHK Apartment in Dwarka,Delhi,Dwarka,16500000.0,75000 sqft,3 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
4 BHK Apartment in Dwarka,Delhi,Dwarka,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
4 BHK Apartment in Rohini,Delhi,Rohini,16500000.0,75000 sqft,4 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
1 BHK Apartment in Gurgaon,Delhi,Gurgaon,16500000.0,75000 sqft,1 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
1 BHK Apartment in Dwarka,Delhi,Dwarka,16500000.0,75000 sqft,1 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
1 BHK Apartment in Rohini,Delhi,Rohini,16500000.0,75000 sqft,1 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
1 BHK Apartment in Saket,Delhi,Saket,16500000.0,75000 sqft,1 BHK,49500.0,594000.0,178200.0,415800.0,2.52,3300000.0,13200000.0,114552.66680425049,1374632.0016510058,-958832.0016510058,-29.055515201545628,-37.0
2 BHK Apartment in Lajpat Nagar,Delhi,Lajpat Nagar,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Pitampura,Delhi,Pitampura,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Noida,Delhi,Noida,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Gurgaon,Delhi,Gurgaon,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,1520000000.0,75000 sqft,3 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
3 BHK Apartment in Noida,Delhi,Noida,1520000000.0,75000 sqft,3 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,1520000000.0,75000 sqft,3 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
3 BHK Apartment in Dwarka,Delhi,Dwarka,1520000000.0,75000 sqft,3 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
4 BHK Apartment in Noida,Delhi,Noida,1520000000.0,75000 sqft,4 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,1520000000.0,75000 sqft,4 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
4 BHK Apartment in Dwarka,Delhi,Dwarka,1520000000.0,75000 sqft,4 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
4 BHK Apartment in Rohini,Delhi,Rohini,1520000000.0,75000 sqft,4 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
1 BHK Apartment in Gurgaon,Delhi,Gurgaon,1520000000.0,75000 sqft,1 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
1 BHK Apartment in Dwarka,Delhi,Dwarka,1520000000.0,75000 sqft,1 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
1 BHK Apartment in Rohini,Delhi,Rohini,1520000000.0,75000 sqft,1 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
1 BHK Apartment in Saket,Delhi,Saket,1520000000.0,75000 sqft,1 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Rohini,Delhi,Rohini,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Saket,Delhi,Saket,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,1520000000.0,75000 sqft,2 BHK,4560000.0,54720000.0,16416000.0,38304000.0,2.52,304000000.0,1216000000.0,10552730.517724894,126632766.21269873,-88328766.21269873,-29.055515201545635,-37.0
3 BHK Apartment in Pitampura,Delhi,Pitampura,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Noida,Delhi,Noida,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Gurgaon,Delhi,Gurgaon,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Dwarka,Delhi,Dwarka,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
4 BHK Apartment in Noida,Delhi,Noida,3000000.0,75000 sqft,4 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,3000000.0,75000 sqft,4 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
4 BHK Apartment in Dwarka,Delhi,Dwarka,3000000.0,75000 sqft,4 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
4 BHK Apartment in Rohini,Delhi,Rohini,3000000.0,75000 sqft,4 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
1 BHK Apartment in Gurgaon,Delhi,Gurgaon,3000000.0,75000 sqft,1 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
1 BHK Apartment in Dwarka,Delhi,Dwarka,3000000.0,75000 sqft,1 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
1 BHK Apartment in Rohini,Delhi,Rohini,3000000.0,75000 sqft,1 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
1 BHK Apartment in Saket,Delhi,Saket,3000000.0,75000 sqft,1 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
2 BHK Apartment in Dwarka,Delhi,Dwarka,3000000.0,75000 sqft,2 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
2 BHK Apartment in Rohini,Delhi,Rohini,3000000.0,75000 sqft,2 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
2 BHK Apartment in Saket,Delhi,Saket,3000000.0,75000 sqft,2 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
2 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3000000.0,75000 sqft,2 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Rohini,Delhi,Rohini,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Saket,Delhi,Saket,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Vasant Kunj,Delhi,Vasant Kunj,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
3 BHK Apartment in Karol Bagh,Delhi,Karol Bagh,3000000.0,75000 sqft,3 BHK,9000.0,108000.0,32400.0,75600.0,2.52,600000.0,2400000.0,20827.757600772817,249933.09120927379,-174333.09120927379,-29.055515201545628,-37.0
4 BHK Apartment in Noida,Delhi,Noida,1500000000.0,75000 sqft,4 BHK,4500000.0,54000000.0,16200000.0,37800000.0,2.52,300000000.0,1200000000.0,10413878.800386408,124966545.60463691,-87166545.60463691,-29.055515201545635,-37.0
4 BHK Apartment in Gurgaon,Delhi,Gurgaon,1500000000.0,75000 sqft,4 BHK,4500000.0,54000000.0,16200000.0,37800000.0,2.52,300000000.0,1200000000.0,10413878.800386408,124966545.60463691,-87166545.60463691,-29.055515201545635,-37.0
4 BHK Apartment in Dwarka,Delhi,Dwarka,1500000000.0,75000 sqft,4 BHK,4500000.0,54000000.0,16200000.0,37800000.0,2.52,300000000.0,1200000000.0,10413878.800386408,124966545.60463691,-87166545.60463691,-29.055515201545635,-37.0
