City,Title,Location,Bedrooms,Price (Lakhs),Area (sqft),Price per sqft,Rent (INR/month),Property Type,Posted By,Furnishing,Possession
Surat,2 BHK Apartment in Piplod,Piplod,2 BHK,64.03,2183,2933.12,14348,Apartment,Builder,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Althan,Althan,3 BHK,67.54,1279,5280.69,15466,Apartment,Builder,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Udhana,Udhana,2 BHK,68.89,2205,3124.26,14870,Apartment,Owner,Unfurnished,Under Construction
Surat,2 BHK Apartment in Althan,Althan,2 BHK,69.11,2300,3004.78,15093,Apartment,Dealer,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Varachha,Varachha,3 BHK,70.06,1241,5645.45,15358,Apartment,Builder,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Citylight,Citylight,3 BHK,70.07,1283,5461.42,16112,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Pal,Pal,2 BHK,71.14,2288,3109.27,14952,Apartment,Builder,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Dindoli,Dindoli,2 BHK,72.72,2129,3415.69,13715,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Citylight,Citylight,3 BHK,72.99,3385,2156.28,17020,Apartment,Dealer,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Sayan,Sayan,3 BHK,73.35,1303,5629.32,14186,Apartment,Owner,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Varachha,Varachha,2 BHK,74.37,2283,3257.56,14780,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Sayan,Sayan,3 BHK,74.77,2119,3528.55,17013,Apartment,Owner,Unfurnished,Under Construction
Surat,2 BHK Apartment in Rander,Rander,2 BHK,75.3,2105,3577.2,13672,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Parle Point,Parle Point,3 BHK,75.69,3300,2293.64,16819,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Dindoli,Dindoli,3 BHK,75.73,2189,3459.57,16207,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Sayan,Sayan,2 BHK,75.81,2267,3344.07,13560,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Citylight,Citylight,3 BHK,76.6,2201,3480.24,16913,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Althan,Althan,3 BHK,76.73,3175,2416.69,18135,Apartment,Builder,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Sayan,Sayan,3 BHK,77.48,3337,2321.85,16008,Apartment,Owner,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Udhana,Udhana,3 BHK,78.48,1289,6088.44,15765,Apartment,Dealer,Unfurnished,Under Construction
Surat,3 BHK Apartment in Parle Point,Parle Point,3 BHK,78.96,1208,6536.42,16557,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Udhana,Udhana,3 BHK,79.56,3161,2516.93,15770,Apartment,Builder,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Althan,Althan,3 BHK,80.88,2126,3804.33,16160,Apartment,Builder,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Varachha,Varachha,3 BHK,80.89,2152,3758.83,15134,Apartment,Dealer,Unfurnished,Under Construction
Surat,3 BHK Apartment in Athwalines,Athwalines,3 BHK,80.95,2103,3849.26,17322,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Rander,Rander,3 BHK,81.38,1219,6675.96,15297,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Dindoli,Dindoli,3 BHK,81.48,1202,6778.7,16974,Apartment,Dealer,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Althan,Althan,4 BHK,82.42,2132,3865.85,19824,Apartment,Dealer,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Athwalines,Athwalines,4 BHK,82.59,2285,3614.44,18614,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Citylight,Citylight,3 BHK,83.18,886,9388.26,18492,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Anand Mahal,Anand Mahal,3 BHK,83.79,3281,2553.79,17973,Apartment,Owner,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Athwalines,Athwalines,3 BHK,84.33,831,10148.01,20263,Apartment,Builder,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Citylight,Citylight,4 BHK,84.73,2137,3964.9,17043,Apartment,Dealer,Unfurnished,Under Construction
Surat,3 BHK Apartment in Magdalla,Magdalla,3 BHK,85.6,3176,2695.21,17751,Apartment,Builder,Unfurnished,Under Construction
Surat,3 BHK Apartment in Parle Point,Parle Point,3 BHK,85.74,2245,3819.15,16316,Apartment,Dealer,Unfurnished,Under Construction
Surat,3 BHK Apartment in Udhana,Udhana,3 BHK,86.67,2247,3857.14,16946,Apartment,Owner,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Athwalines,Athwalines,3 BHK,87.7,3161,2774.44,15817,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Althan,Althan,3 BHK,90.06,905,9951.38,18636,Apartment,Builder,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Bhatar,Bhatar,3 BHK,90.37,875,10328,18312,Apartment,Builder,Unfurnished,Under Construction
Surat,2 BHK Apartment in Magdalla,Magdalla,2 BHK,91.45,2202,4153.04,21182,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Bhatar,Bhatar,2 BHK,91.52,2079,4402.12,20786,Apartment,Builder,Fully Furnished,Under Construction
Surat,4 BHK Apartment in Magdalla,Magdalla,4 BHK,93.58,2227,4202.07,18650,Apartment,Owner,Unfurnished,Under Construction
Surat,3 BHK Apartment in Mota Varachha,Mota Varachha,3 BHK,94.03,867,10845.44,17609,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Anand Mahal,Anand Mahal,3 BHK,94.14,895,10518.44,18085,Apartment,Builder,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Mota Varachha,Mota Varachha,2 BHK,94.27,2224,4238.76,21721,Apartment,Builder,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Bhatar,Bhatar,4 BHK,94.36,2149,4390.88,17124,Apartment,Dealer,Unfurnished,Under Construction
Surat,4 BHK Apartment in Anand Mahal,Anand Mahal,4 BHK,95.04,2154,4412.26,19381,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Magdalla,Magdalla,3 BHK,95.21,844,11280.81,20407,Apartment,Dealer,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Parle Point,Parle Point,3 BHK,95.26,831,11463.3,17788,Apartment,Owner,Unfurnished,Under Construction
Surat,3 BHK Apartment in Adajan,Adajan,3 BHK,95.57,2177,4389.99,19642,Apartment,Owner,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Parle Point,Parle Point,4 BHK,96.07,2229,4310,16514,Apartment,Owner,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Sayan,Sayan,4 BHK,96.54,2162,4465.31,17142,Apartment,Builder,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Nanpura,Nanpura,2 BHK,97.54,2101,4642.55,19216,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Vesu,Vesu,3 BHK,97.75,2148,4550.74,20068,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Anand Mahal,Anand Mahal,3 BHK,98.91,2283,4332.46,22417,Apartment,Owner,Unfurnished,Under Construction
Surat,2 BHK Apartment in Athwalines,Athwalines,2 BHK,99.6,2158,4615.38,22897,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Kapodra,Kapodra,3 BHK,101.35,2196,4615.21,21188,Apartment,Builder,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Parle Point,Parle Point,2 BHK,102.1,2076,4918.11,19616,Apartment,Builder,Unfurnished,Under Construction
Surat,3 BHK Apartment in Mota Varachha,Mota Varachha,3 BHK,103,2168,4750.92,19887,Apartment,Builder,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Nanpura,Nanpura,3 BHK,104.47,2287,4567.99,23562,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Kapodra,Kapodra,2 BHK,105.37,2249,4685.19,20680,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Katargam,Katargam,3 BHK,107.26,2236,4796.96,22739,Apartment,Builder,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Anand Mahal,Anand Mahal,2 BHK,108.25,2219,4878.32,21551,Apartment,Dealer,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Piplod,Piplod,1 BHK,110.68,1235,8961.94,25129,Apartment,Owner,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Bhatar,Bhatar,3 BHK,113.85,2180,5222.48,20634,Apartment,Dealer,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Katargam,Katargam,1 BHK,115.77,2144,5399.72,25507,Apartment,Builder,Semi-Furnished,Under Construction
Surat,1 BHK Apartment in Katargam,Katargam,1 BHK,117.17,1291,9075.91,22911,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Pal,Pal,1 BHK,118.29,2104,5622.15,26261,Apartment,Dealer,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Nanpura,Nanpura,1 BHK,119.06,1272,9360.06,26495,Apartment,Owner,Fully Furnished,Ready to Move
Surat,1 BHK Apartment in Mota Varachha,Mota Varachha,1 BHK,119.95,1217,9856.2,22870,Apartment,Owner,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Pal,Pal,1 BHK,120.6,1221,9877.15,27322,Apartment,Owner,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Katargam,Katargam,2 BHK,121.29,2115,5734.75,28325,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Adajan,Adajan,1 BHK,123.27,2178,5659.78,28587,Apartment,Dealer,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Varachha,Varachha,2 BHK,123.74,2198,5629.66,29667,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Kapodra,Kapodra,1 BHK,123.98,1272,9746.86,25766,Apartment,Owner,Semi-Furnished,Under Construction
Surat,1 BHK Apartment in Vesu,Vesu,1 BHK,124.85,1205,10361,26119,Apartment,Builder,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Sayan,Sayan,2 BHK,125.34,2100,5968.57,25306,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Piplod,Piplod,1 BHK,126.08,2209,5707.56,26415,Apartment,Dealer,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Adajan,Adajan,1 BHK,127.26,1291,9857.47,27278,Apartment,Dealer,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Pal,Pal,3 BHK,128.5,3223,3986.97,31432,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Kapodra,Kapodra,1 BHK,128.72,2240,5746.43,25496,Apartment,Builder,Unfurnished,Under Construction
Surat,2 BHK Apartment in Dindoli,Dindoli,2 BHK,130.73,2184,5985.81,27574,Apartment,Dealer,Unfurnished,Under Construction
Surat,3 BHK Apartment in Althan,Althan,3 BHK,133.66,3419,3909.33,28212,Apartment,Dealer,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Vesu,Vesu,1 BHK,133.85,2139,6257.6,26642,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Rander,Rander,1 BHK,134.06,2253,5950.29,25470,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Rander,Rander,2 BHK,134.63,2170,6204.15,26813,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Sayan,Sayan,3 BHK,135.31,3246,4168.52,31287,Apartment,Owner,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Nanpura,Nanpura,1 BHK,135.75,2186,6209.97,28355,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Udhana,Udhana,2 BHK,136.02,2242,6066.9,29996,Apartment,Owner,Fully Furnished,Ready to Move
Surat,5 BHK Apartment in Athwalines,Athwalines,5 BHK,139.96,2065,6777.72,30392,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Dindoli,Dindoli,3 BHK,141.24,3248,4348.52,26418,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,5 BHK Apartment in Sayan,Sayan,5 BHK,141.99,2071,6856.11,30391,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Piplod,Piplod,2 BHK,143.84,2241,6418.56,26514,Apartment,Builder,Unfurnished,Under Construction
Surat,3 BHK Apartment in Citylight,Citylight,3 BHK,144.55,3134,4612.32,28168,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Rander,Rander,3 BHK,144.76,3230,4481.73,29257,Apartment,Builder,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Pal,Pal,2 BHK,146.21,2212,6609.86,30184,Apartment,Builder,Unfurnished,Under Construction
Surat,5 BHK Apartment in Anand Mahal,Anand Mahal,5 BHK,146.82,2168,6772.14,33971,Apartment,Owner,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Varachha,Varachha,3 BHK,148.21,3337,4441.41,26662,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Magdalla,Magdalla,2 BHK,148.35,1220,12159.84,33710,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,5 BHK Apartment in Udhana,Udhana,5 BHK,151.6,2091,7250.12,31904,Apartment,Owner,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Udhana,Udhana,3 BHK,151.91,3353,4530.57,27456,Apartment,Owner,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Mota Varachha,Mota Varachha,2 BHK,154.07,1219,12639.05,32733,Apartment,Builder,Unfurnished,Under Construction
Surat,2 BHK Apartment in Nanpura,Nanpura,2 BHK,154.27,1283,12024.16,34763,Apartment,Builder,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Vesu,Vesu,2 BHK,156.15,1306,11956.36,33806,Apartment,Owner,Semi-Furnished,Under Construction
Surat,5 BHK Apartment in Althan,Althan,5 BHK,158.25,2199,7196.45,32589,Apartment,Builder,Unfurnished,Under Construction
Surat,5 BHK Apartment in Parle Point,Parle Point,5 BHK,158.61,2055,7718.25,28848,Apartment,Builder,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Athwalines,Athwalines,2 BHK,159.86,1257,12717.58,30885,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Bhatar,Bhatar,2 BHK,160.48,1257,12766.91,36297,Apartment,Builder,Fully Furnished,Ready to Move
Surat,5 BHK Apartment in Magdalla,Magdalla,5 BHK,162.45,2186,7431.38,33321,Apartment,Owner,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Katargam,Katargam,4 BHK,164,1208,13576.16,34488,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,5 BHK Apartment in Citylight,Citylight,5 BHK,164.77,2057,8010.21,30186,Apartment,Owner,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Kapodra,Kapodra,2 BHK,164.9,1244,13255.63,34845,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,4 BHK Apartment in Adajan,Adajan,4 BHK,165.66,1251,13242.21,36377,Apartment,Builder,Semi-Furnished,Under Construction
Surat,4 BHK Apartment in Piplod,Piplod,4 BHK,168.43,1221,13794.43,39465,Apartment,Builder,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Anand Mahal,Anand Mahal,2 BHK,170.33,1237,13769.6,35143,Apartment,Builder,Fully Furnished,Under Construction
Surat,4 BHK Apartment in Pal,Pal,4 BHK,175.9,1198,14682.8,39002,Apartment,Owner,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Udhana,Udhana,2 BHK,180.89,898,20143.65,40722,Apartment,Builder,Fully Furnished,Under Construction
Surat,4 BHK Apartment in Vesu,Vesu,4 BHK,184.66,1286,14359.25,33985,Apartment,Owner,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Sayan,Sayan,2 BHK,186.58,842,22159.14,40268,Apartment,Owner,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Rander,Rander,4 BHK,186.71,1290,14473.64,38122,Apartment,Dealer,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Dindoli,Dindoli,4 BHK,187.95,1281,14672.13,39592,Apartment,Owner,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Nanpura,Nanpura,4 BHK,192.17,1216,15803.45,37416,Apartment,Builder,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Citylight,Citylight,2 BHK,193.38,825,23440,38934,Apartment,Builder,Unfurnished,Under Construction
Surat,2 BHK Apartment in Dindoli,Dindoli,2 BHK,196.74,872,22561.93,37788,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Varachha,Varachha,2 BHK,203.87,904,22551.99,39479,Apartment,Owner,Fully Furnished,Ready to Move
Surat,2 BHK Apartment in Pal,Pal,2 BHK,205.06,857,23927.65,44954,Apartment,Builder,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Mota Varachha,Mota Varachha,3 BHK,207.23,1119,18519.21,44137,Apartment,Builder,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Kapodra,Kapodra,3 BHK,209.78,1124,18663.7,48474,Apartment,Dealer,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Althan,Althan,2 BHK,210.24,883,23809.74,41068,Apartment,Builder,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Rander,Rander,2 BHK,218.96,859,25490.1,41872,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Athwalines,Athwalines,3 BHK,225.77,1172,19263.65,52107,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Anand Mahal,Anand Mahal,3 BHK,235.11,1138,20659.93,44782,Apartment,Owner,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Nanpura,Nanpura,3 BHK,237.17,1141,20786.15,51017,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,1 BHK Apartment in Piplod,Piplod,1 BHK,242.38,895,27081.56,59034,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Vesu,Vesu,3 BHK,245.31,1139,21537.31,49968,Apartment,Builder,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Bhatar,Bhatar,3 BHK,251.68,1112,22633.09,47149,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Magdalla,Magdalla,3 BHK,252.23,1144,22048.08,46120,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Pal,Pal,1 BHK,256.8,827,31052,56636,Apartment,Dealer,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Vesu,Vesu,1 BHK,258.1,842,30653.21,50814,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Katargam,Katargam,1 BHK,258.7,839,30834.33,55607,Apartment,Owner,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Varachha,Varachha,1 BHK,261.76,838,31236.28,57014,Apartment,Builder,Unfurnished,Under Construction
Surat,1 BHK Apartment in Rander,Rander,1 BHK,265.64,863,30781,51490,Apartment,Dealer,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Adajan,Adajan,1 BHK,269.85,865,31196.53,56716,Apartment,Dealer,Unfurnished,Under Construction
Surat,2 BHK Apartment in Piplod,Piplod,2 BHK,272,3344,8133.97,60430,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Dindoli,Dindoli,1 BHK,281.8,906,31103.75,55878,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Vesu,Vesu,2 BHK,293.03,3357,8728.92,56465,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Kapodra,Kapodra,2 BHK,301.1,3284,9168.7,59518,Apartment,Builder,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Adajan,Adajan,2 BHK,302.34,3395,8905.45,60125,Apartment,Owner,Fully Furnished,Under Construction
Surat,2 BHK Apartment in Katargam,Katargam,2 BHK,309.25,3310,9342.9,59132,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Mota Varachha,Mota Varachha,2 BHK,320.91,3257,9852.93,62608,Apartment,Builder,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Bhatar,Bhatar,2 BHK,321.7,3257,9877.19,61065,Apartment,Dealer,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Nanpura,Nanpura,2 BHK,326.84,3269,9998.16,64403,Apartment,Dealer,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Magdalla,Magdalla,3 BHK,339.57,1310,25921.37,67750,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Mota Varachha,Mota Varachha,3 BHK,345.46,1238,27904.68,76940,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Anand Mahal,Anand Mahal,3 BHK,358.48,1221,29359.54,76198,Apartment,Builder,Semi-Furnished,Under Construction
Surat,3 BHK Apartment in Parle Point,Parle Point,3 BHK,359.67,1283,28033.52,74856,Apartment,Builder,Fully Furnished,Ready to Move
Surat,4 BHK Apartment in Althan,Althan,4 BHK,360.89,865,41721.39,78029,Apartment,Builder,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Kapodra,Kapodra,3 BHK,362.9,1205,30116.18,71504,Apartment,Builder,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Citylight,Citylight,3 BHK,363.49,1301,27939.28,72142,Apartment,Owner,Unfurnished,Under Construction
Surat,3 BHK Apartment in Athwalines,Athwalines,3 BHK,371.96,1203,30919.37,66489,Apartment,Builder,Fully Furnished,Under Construction
Surat,4 BHK Apartment in Parle Point,Parle Point,4 BHK,375.2,851,44089.31,87849,Apartment,Dealer,Unfurnished,Under Construction
Surat,3 BHK Apartment in Bhatar,Bhatar,3 BHK,381.68,1296,29450.62,69496,Apartment,Builder,Unfurnished,Under Construction
Surat,4 BHK Apartment in Varachha,Varachha,4 BHK,389.78,835,46680.24,79036,Apartment,Dealer,Fully Furnished,Under Construction
Surat,4 BHK Apartment in Sayan,Sayan,4 BHK,393.59,828,47535.02,77381,Apartment,Dealer,Semi-Furnished,Ready to Move
Surat,4 BHK Apartment in Athwalines,Athwalines,4 BHK,399.11,856,46625,75018,Apartment,Dealer,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Citylight,Citylight,4 BHK,407.99,838,48686.16,77760,Apartment,Builder,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Rander,Rander,3 BHK,416.46,3447,12081.81,98130,Apartment,Owner,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Dindoli,Dindoli,4 BHK,424.19,877,48368.3,82623,Apartment,Dealer,Unfurnished,Ready to Move
Surat,4 BHK Apartment in Udhana,Udhana,4 BHK,426.21,835,51043.11,75412,Apartment,Owner,Unfurnished,Under Construction
Surat,3 BHK Apartment in Pal,Pal,3 BHK,427.19,3154,13544.39,99248,Apartment,Builder,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Katargam,Katargam,1 BHK,452.3,830,54493.98,112023,Apartment,Dealer,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Piplod,Piplod,1 BHK,459.28,895,51316.2,100224,Apartment,Owner,Unfurnished,Under Construction
Surat,3 BHK Apartment in Sayan,Sayan,3 BHK,463.97,3123,14856.55,96083,Apartment,Owner,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Dindoli,Dindoli,3 BHK,479.86,3143,15267.58,89145,Apartment,Owner,Semi-Furnished,Under Construction
Surat,1 BHK Apartment in Vesu,Vesu,1 BHK,482.41,848,56887.97,113365,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,1 BHK Apartment in Nanpura,Nanpura,1 BHK,486.47,870,55916.09,94717,Apartment,Dealer,Fully Furnished,Under Construction
Surat,1 BHK Apartment in Kapodra,Kapodra,1 BHK,487.01,879,55405.01,109228,Apartment,Dealer,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Adajan,Adajan,1 BHK,487.9,862,56600.93,105756,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Katargam,Katargam,3 BHK,488.19,3226,15132.98,85684,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Varachha,Varachha,3 BHK,488.57,3181,15359.01,85794,Apartment,Builder,Unfurnished,Under Construction
Surat,3 BHK Apartment in Udhana,Udhana,3 BHK,490.42,3389,14470.94,90555,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,1 BHK Apartment in Mota Varachha,Mota Varachha,1 BHK,492.44,833,59116.45,100822,Apartment,Owner,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Piplod,Piplod,3 BHK,494.32,3139,15747.69,100924,Apartment,Dealer,Unfurnished,Ready to Move
Surat,1 BHK Apartment in Bhatar,Bhatar,1 BHK,515.04,855,60238.6,97649,Apartment,Builder,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Magdalla,Magdalla,3 BHK,975.05,3171,30748.98,223385,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Anand Mahal,Anand Mahal,3 BHK,975.88,3233,30184.97,193869,Apartment,Builder,Fully Furnished,Under Construction
Surat,3 BHK Apartment in Kapodra,Kapodra,3 BHK,999.52,3349,29845.33,210210,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Adajan,Adajan,3 BHK,1001.6,3184,31457.29,191331,Apartment,Dealer,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Bhatar,Bhatar,3 BHK,1030.53,3226,31944.51,228480,Apartment,Owner,Unfurnished,Ready to Move
Surat,3 BHK Apartment in Mota Varachha,Mota Varachha,3 BHK,1045.88,3358,31145.92,221929,Apartment,Dealer,Fully Furnished,Ready to Move
Surat,3 BHK Apartment in Nanpura,Nanpura,3 BHK,1057.69,3315,31906.18,211343,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,3 BHK Apartment in Vesu,Vesu,3 BHK,1083.5,3400,31867.65,193991,Apartment,Dealer,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Althan,Althan,2 BHK,1890.64,1124,168206.41,410634,Apartment,Owner,Unfurnished,Ready to Move
Surat,2 BHK Apartment in Sayan,Sayan,2 BHK,1907.14,1123,169825.47,447005,Apartment,Owner,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Athwalines,Athwalines,2 BHK,1978.23,1125,175842.67,389629,Apartment,Dealer,Semi-Furnished,Under Construction
Surat,2 BHK Apartment in Parle Point,Parle Point,2 BHK,2059.54,1141,180503.07,412173,Apartment,Owner,Unfurnished,Under Construction
Surat,2 BHK Apartment in Magdalla,Magdalla,2 BHK,2092.05,1139,183674.28,406612,Apartment,Dealer,Unfurnished,Under Construction
Surat,2 BHK Apartment in Udhana,Udhana,2 BHK,2119.18,1198,176893.16,423167,Apartment,Builder,Semi-Furnished,Ready to Move
Surat,2 BHK Apartment in Citylight,Citylight,2 BHK,2142.68,1114,192341.11,442353,Apartment,Dealer,Unfurnished,Ready to Move
