title,city,location,bedrooms,price_inr,area_sqft,price_per_sqft,estimated_monthly_rent
"3 BHK Apartment in bhumkar nagar, Bangalore",Bangalore,bhumkar nagar,3,8702642,933.1,7077.44,29046
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,10018156,839.7,9163.34,39757
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,7736300,950.2,8258.81,29087
"2 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,2,9781053,1454.3,3634.31,43664
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,8601596,942.6,17567.57,32342
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,14244396,1325.9,7265.79,63272
"4 BHK Apartment in koregaon park annexe, Bangalore",Bangalore,koregaon park annexe,4,12445174,1462.9,13338.09,49747
"3 BHK Apartment in ashoka nagar, Mumbai",Mumbai,ashoka nagar,3,37833310,1354.8,7645.75,155205
"3 BHK Apartment in koregaon park annexe, Mumbai",Mumbai,koregaon park annexe,3,18987416,866.5,14712.39,74495
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,4747428,1340.3,3452.42,19067
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,17964502,1068.7,7282.88,65157
"4 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,4,10869634,1367.3,7402.51,44750
"3 BHK Apartment in wadmukhwadi, Mumbai",Mumbai,wadmukhwadi,3,12403788,1084.2,2792.79,44422
"2 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,2,18419987,1319.6,3634.31,62626
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,10887436,850.8,8416.04,41533
"2 BHK Apartment in midc, Bangalore",Bangalore,midc,2,5886509,759,9349.59,23811
"2 BHK Apartment in prabhag 36, Mumbai",Mumbai,prabhag 36,2,4722942,1180.6,14780.41,19067
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,8546960,820.7,8554.16,31202
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,6597998,818.9,8393.48,29625
"3 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,3,4630793,1191.6,13137.11,18450
"3 BHK Apartment in tupe vasti, Mumbai",Mumbai,tupe vasti,3,7247700,655.4,7744.57,24942
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,10959878,1124.5,14084.51,45223
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,2960886,752.2,8394.74,13092
"3 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,3,16757922,1290.6,7597.05,59772
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,10725253,1273.6,7757.65,44162
"4 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,4,14093766,1376.5,7461.96,51159
"2 BHK Apartment in kuthwad colony, Bangalore",Bangalore,kuthwad colony,2,7042363,744.6,7819.08,30923
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,13155608,743,7904.64,56389
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,14430294,1021,8841.81,66465
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,6380772,870.6,8648.86,24768
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,24691342,1123.3,2363.93,92512
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,10104360,1087.5,7489.71,42806
"2 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,2,7250046,842.4,9521.2,26139
"3 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,3,13785044,1169.4,7265.79,62571
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,5499799,676.4,7439.47,21786
"2 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,2,6663210,816.5,9466.92,24400
"3 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,3,8129632,822.7,8394.74,33938
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,2745934,895.6,8929.65,11220
"2 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,2,3204656,841,8388.47,14743
"2 BHK Apartment in siddharth nagar, Bangalore",Bangalore,siddharth nagar,2,6436718,708.7,16100.63,24352
"3 BHK Apartment in anand park nagar, Mumbai",Mumbai,anand park nagar,3,14256102,1401,6696.67,58410
"2 BHK Apartment in minakshi puram, Bangalore",Bangalore,minakshi puram,2,5162436,1422.2,3015.32,22338
"3 BHK Apartment in bellagio, Mumbai",Mumbai,bellagio,3,2446604,689.7,7545.1,9639
"4 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,4,14505463,1444.1,13815.32,56497
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,8644547,756.9,8442.36,35939
"3 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,3,3945442,953.6,8849.56,14357
"3 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,3,7443801,878.7,7875,24827
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,8583935,891.5,8668.35,33913
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,13320541,1336,3635.82,53434
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,26830692,1352.4,3647.1,99608
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,17207869,1294.4,3566.12,56785
"2 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,2,16014362,1863.9,2717.62,53416
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,14016200,1428.5,6948.36,59210
"2 BHK Apartment in ram nagar, Bangalore",Bangalore,ram nagar,2,4167530,1107.1,7495.23,15270
"4 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,4,6410131,1640.3,7323.57,22235
"4 BHK Apartment in vishal nagar, Bangalore",Bangalore,vishal nagar,4,10071030,1396.1,7238.23,47086
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,16792255,811.7,8388.47,74887
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,6150660,765.9,19634.15,26230
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,8652215,1119.2,8612.5,38323
"3 BHK Apartment in atul nagar, Bangalore",Bangalore,atul nagar,3,30130897,1535.8,7306.27,123282
"3 BHK Apartment in mhada colony, Bangalore",Bangalore,mhada colony,3,8630173,963.5,14712.39,39245
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,3946585,1028.4,11931.82,14160
"3 BHK Apartment in kalubai nagar, Bangalore",Bangalore,kalubai nagar,3,15450906,800.5,8314.14,64881
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,14083677,1110.9,6742.49,49217
"4 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,4,28146942,1470,8982.93,110642
"3 BHK Apartment in laxmi vihar, Bangalore",Bangalore,laxmi vihar,3,2599257,652.5,7631.71,9260
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,11121005,1353.6,8982.93,43635
"3 BHK Apartment in saint tukaram nagar, Mumbai",Mumbai,saint tukaram nagar,3,5490106,1400,3422.85,19842
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,8006335,898.6,7683.27,27726
"3 BHK Apartment in shree siddhivinayak meera, Bangalore",Bangalore,shree siddhivinayak meera,3,6175743,768.6,8173.97,24580
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,12009759,909.9,7991.01,42626
"4 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,4,13184019,1310,7402.51,48730
"4 BHK Apartment in lalit estate, Mumbai",Mumbai,lalit estate,4,17679596,1404.7,17238.96,63249
"4 BHK Apartment in jai bhavani nagar, Mumbai",Mumbai,jai bhavani nagar,4,7637606,1366.8,8374.04,27867
"4 BHK Apartment in eon free zone, Mumbai",Mumbai,eon free zone,4,15677401,1257.6,15881.07,60444
"4 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,4,4259611,1639.3,7323.57,17226
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,8453170,930.6,8428.57,39546
"5 BHK Apartment in powai, Mumbai",Mumbai,powai,5,13852478,1330.3,18328.65,55499
"4 BHK Apartment in gawade nagar, Bangalore",Bangalore,gawade nagar,4,26940496,1280.6,7338.13,106794
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,2026249,760.6,9423.51,8414
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,23444540,1542,2917.51,83807
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,13188492,1342.6,7496.1,49246
"2 BHK Apartment in laxmi vihar, Mumbai",Mumbai,laxmi vihar,2,7991069,778.5,7531.7,27500
"3 BHK Apartment in meeta nagar, Mumbai",Mumbai,meeta nagar,3,15574339,753.3,9235.36,50860
"2 BHK Apartment in dhayari phata, Bangalore",Bangalore,dhayari phata,2,8715184,1076.6,2750.79,32286
"5 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,5,31931335,1353.2,18328.65,134329
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,18665931,1107.3,7000.85,79625
"4 BHK Apartment in chovisawadi, Mumbai",Mumbai,chovisawadi,4,23327974,1572.9,2741.66,84869
"4 BHK Apartment in malad west, Mumbai",Mumbai,malad west,4,16019266,1543.6,7402.51,66908
"3 BHK Apartment in pandhari nagar, Bangalore",Bangalore,pandhari nagar,3,10875618,1405.7,2963.31,48862
"4 BHK Apartment in rakshak nagar, Mumbai",Mumbai,rakshak nagar,4,12934063,1237.2,7159.09,53252
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,15006805,1448.8,7172.13,54109
"3 BHK Apartment in malwadi, Mumbai",Mumbai,malwadi,3,25200627,1127.5,7294.62,109553
"3 BHK Apartment in wadmukhwadi, Bangalore",Bangalore,wadmukhwadi,3,10533007,1121,2792.79,41372
"3 BHK Apartment in kumar samrudhi society, Mumbai",Mumbai,kumar samrudhi society,3,11494415,1103.3,7651.11,43622
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,17032403,758.9,6719.37,75468
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,6238982,682.9,7375.49,29519
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,4112075,1445.9,7645.75,16051
"3 BHK Apartment in mhada colony, Bangalore",Bangalore,mhada colony,3,8120523,762.9,14712.39,33277
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,7155890,955.9,8258.81,30454
"3 BHK Apartment in hills & dales, Mumbai",Mumbai,hills & dales,3,24075989,805.4,8558.49,93180
"2 BHK Apartment in moshi gaon, Mumbai",Mumbai,moshi gaon,2,17886071,1335.7,3489.3,61548
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,13061989,1199.6,15674.89,51928
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,11568763,1027.2,7461.54,44926
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,7215125,744.5,7683.27,30034
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,8258409,784.4,8612.5,33497
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,15180859,1283.7,8982.93,56758
"3 BHK Apartment in tupe vasti, Bangalore",Bangalore,tupe vasti,3,7122292,742.8,7744.57,27935
"4 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,4,20934146,1180.4,7640.26,71003
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,5832047,673.6,6724.64,20367
"4 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,4,18508001,1623.8,7323.57,62186
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,16664758,1515.7,7554.67,63167
"3 BHK Apartment in ramtekdi industrial area, Mumbai",Mumbai,ramtekdi industrial area,3,9543475,1046,9284.63,43788
"3 BHK Apartment in hills & dales, Mumbai",Mumbai,hills & dales,3,9054432,750.6,8558.49,34955
"3 BHK Apartment in atul nagar, Mumbai",Mumbai,atul nagar,3,15478001,1323.4,7306.27,65111
"3 BHK Apartment in kotwal nagar, Bangalore",Bangalore,kotwal nagar,3,1894465,711.9,9313.31,8568
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,6651449,697.9,9451.1,24317
"3 BHK Apartment in kuthwad colony, Bangalore",Bangalore,kuthwad colony,3,7900974,779.7,7548.97,33061
"3 BHK Apartment in ashoka nagar, Mumbai",Mumbai,ashoka nagar,3,29704595,1271.4,7645.75,136407
"3 BHK Apartment in urit nagar, Bangalore",Bangalore,urit nagar,3,11452487,1536.9,7338.13,46517
"2 BHK Apartment in datta nager, Mumbai",Mumbai,datta nager,2,18857502,1315.1,2523.43,65308
"2 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,2,10123779,1475.5,7323.57,45704
"3 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,3,7595193,679.8,8849.56,30327
"2 BHK Apartment in pandhari nagar, Bangalore",Bangalore,pandhari nagar,2,6414782,876.9,7456.65,25117
"3 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,3,7568777,978.6,8183.86,28338
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,10205965,887.4,9215.69,35616
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,10920722,1168.9,7417.15,40927
"3 BHK Apartment in laxmi nagar, Mumbai",Mumbai,laxmi nagar,3,9288287,790.2,8416.04,34354
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,14053325,1427.7,7645.75,54320
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,16979682,1464.3,15674.89,55545
"3 BHK Apartment in anand park nagar, Mumbai",Mumbai,anand park nagar,3,35585058,1387.6,6696.67,142444
"3 BHK Apartment in bellandur, Bangalore",Bangalore,bellandur,3,19594745,1737.1,7172.13,69619
"2 BHK Apartment in malad west, Mumbai",Mumbai,malad west,2,2770374,721.7,9361.79,12053
"2 BHK Apartment in powai, Mumbai",Mumbai,powai,2,31431230,1264.3,3420.67,142905
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,5053889,1389.5,7811.45,21563
"3 BHK Apartment in hingne budrukh, Mumbai",Mumbai,hingne budrukh,3,16070425,728.3,19557.2,56819
"2 BHK Apartment in ramya nagari, Mumbai",Mumbai,ramya nagari,2,13664221,1373.6,7043.73,60150
"3 BHK Apartment in sasane nagar, Mumbai",Mumbai,sasane nagar,3,3676679,723.1,7402.31,14818
"2 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,2,17646491,750.9,9399,81712
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,17138810,822.3,9466.02,61350
"3 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,3,8525417,714.6,9313.31,34304
"4 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,4,3602299,1353,13652.61,14548
"2 BHK Apartment in ram nagar, Mumbai",Mumbai,ram nagar,2,6732425,1274.7,7495.23,24466
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,17714918,1316.6,7323.57,66706
"4 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,4,13770458,1261.2,7419.62,54495
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,10680914,1477.8,7172.13,43426
"3 BHK Apartment in mukai nagar, Mumbai",Mumbai,mukai nagar,3,10373336,847.9,8261.83,39468
"3 BHK Apartment in patil nagar, Bangalore",Bangalore,patil nagar,3,8428991,978.9,8656.82,35165
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,12122321,1406,8982.93,54050
"4 BHK Apartment in gawade nagar, Bangalore",Bangalore,gawade nagar,4,16007858,1190.5,7338.13,63796
"3 BHK Apartment in chintamani nagar, Mumbai",Mumbai,chintamani nagar,3,17358094,1639.4,7186.44,78833
"3 BHK Apartment in k. k. market, Bangalore",Bangalore,k. k. market,3,7357227,823.1,19434.19,26438
"4 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,4,7672942,905,11931.82,34484
"2 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,2,10513943,1149.9,3634.31,39814
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,9060669,933.4,11931.82,40886
"2 BHK Apartment in midc, Mumbai",Mumbai,midc,2,3172323,859.2,9349.59,10750
"3 BHK Apartment in munjaba vasti, Mumbai",Mumbai,munjaba vasti,3,6809302,721.6,8363.86,27897
"3 BHK Apartment in kotwal nagar, Mumbai",Mumbai,kotwal nagar,3,6325229,1419.4,7282.88,27628
"3 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,3,20936725,1324.4,6708.84,91526
"4 BHK Apartment in lalit estate, Bangalore",Bangalore,lalit estate,4,13023822,1519.1,17238.96,57304
"2 BHK Apartment in jadhav nagar, Bangalore",Bangalore,jadhav nagar,2,9390772,1205.1,7577.09,39623
"2 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,2,25533358,1269.5,2231.09,101701
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,7930220,861.6,8186.48,32844
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,15619390,1291.6,2489.09,57357
"3 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,3,3981022,1521.7,19257.7,16555
"4 BHK Apartment in hinjawadi phase 1, Bangalore",Bangalore,hinjawadi phase 1,4,12942823,1597.3,7323.57,57677
"3 BHK Apartment in ashoka nagar, Bangalore",Bangalore,ashoka nagar,3,10599349,1212.6,7645.75,34339
"3 BHK Apartment in sant nagar, Bangalore",Bangalore,sant nagar,3,8378215,829.9,8849.56,32457
"4 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,4,13148528,1435.3,16379.31,55244
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,2747372,657.5,13191.49,9498
"4 BHK Apartment in nandanwan society, Bangalore",Bangalore,nandanwan society,4,15018989,1552.4,17614.04,52108
"3 BHK Apartment in bellagio, Mumbai",Mumbai,bellagio,3,10582249,830.1,7545.1,35051
"3 BHK Apartment in goregaon east, Mumbai",Mumbai,goregaon east,3,8968412,818.8,9163.34,33188
"4 BHK Apartment in industrial area, Bangalore",Bangalore,industrial area,4,3516349,1385.4,13476.7,16528
"4 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,4,14210108,1608.6,16379.31,64772
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,11316837,1346.7,7172.13,46355
"3 BHK Apartment in midc, Bangalore",Bangalore,midc,3,11898528,1277,2656.21,51647
"3 BHK Apartment in andheri east, Mumbai",Mumbai,andheri east,3,17024738,1488.4,3031.31,63798
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,4866819,1199,6818.18,17891
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,11006719,1172.6,8257.8,44007
"4 BHK Apartment in bandra west, Mumbai",Mumbai,bandra west,4,15007787,1480.5,7360.74,66452
"2 BHK Apartment in jadhav nagar, Bangalore",Bangalore,jadhav nagar,2,4686903,1295.3,7577.09,21521
"3 BHK Apartment in dattawadi, Bangalore",Bangalore,dattawadi,3,2712711,849.2,10261.96,10640
"3 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,3,11132917,843.2,9363.21,38394
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,7838919,789.1,9560.72,30021
"3 BHK Apartment in malad west, Mumbai",Mumbai,malad west,3,4293080,1125.6,7122.36,17200
"3 BHK Apartment in bhumkar nagar, Bangalore",Bangalore,bhumkar nagar,3,3467558,1326.8,7590.59,15036
"2 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,2,18466449,1639.7,2761.01,61549
"4 BHK Apartment in indiranagar, Bangalore",Bangalore,indiranagar,4,10967164,1498.4,14151.62,44590
"3 BHK Apartment in powai, Mumbai",Mumbai,powai,3,12798183,1287,3734.3,46613
"3 BHK Apartment in andheri west, Mumbai",Mumbai,andheri west,3,2943291,767.4,17567.57,10269
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,3002184,1272.2,7522.98,12250
"4 BHK Apartment in bandra east, Mumbai",Mumbai,bandra east,4,12429597,1195.5,11931.82,48958
"4 BHK Apartment in hinjawadi phase 1, Mumbai",Mumbai,hinjawadi phase 1,4,14623032,1526,7323.57,58403
"2 BHK Apartment in laxmi nagar, Bangalore",Bangalore,laxmi nagar,2,5864829,759.8,8069.23,24817
"2 BHK Apartment in dattwadi, Mumbai",Mumbai,dattwadi,2,9094661,885.9,8638.76,34601
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,10010578,1121.7,6720,46603
"4 BHK Apartment in whitefield, Bangalore",Bangalore,whitefield,4,12240021,1564.5,13815.32,54044
"3 BHK Apartment in dattwadi, Bangalore",Bangalore,dattwadi,3,3470941,820.5,9560.72,12406
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,2388155,809.9,7375.49,8268
"3 BHK Apartment in malwadi, Mumbai",Mumbai,malwadi,3,16632783,1256.5,7294.62,65412
"3 BHK Apartment in eon free zone, Bangalore",Bangalore,eon free zone,3,8048242,1065.5,7597.05,36542
"3 BHK Apartment in goregaon west, Mumbai",Mumbai,goregaon west,3,15571719,777.4,9366.31,58953
"5 BHK Apartment in malad west, Mumbai",Mumbai,malad west,5,14987307,1497.1,19327.73,61342
"2 BHK Apartment in midc, Mumbai",Mumbai,midc,2,14530045,745,9349.59,60539
"3 BHK Apartment in yashwant nagar, Bangalore",Bangalore,yashwant nagar,3,15378937,1656.4,2523.43,56501
"3 BHK Apartment in hsr layout, Bangalore",Bangalore,hsr layout,3,6513286,677,7440.1,22649
"2 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,2,4723247,1287,3420.67,20573
"4 BHK Apartment in laxmi park colony, Mumbai",Mumbai,laxmi park colony,4,5765054,1253.6,15648.15,25711
"3 BHK Apartment in electronic city, Bangalore",Bangalore,electronic city,3,12434843,899.4,19119.35,47222
"3 BHK Apartment in saint tukaram nagar, Bangalore",Bangalore,saint tukaram nagar,3,9922018,1038.4,8841.81,41882
"3 BHK Apartment in yelahanka, Bangalore",Bangalore,yelahanka,3,3431388,1216.8,7147.63,14859
"4 BHK Apartment in marathahalli, Bangalore",Bangalore,marathahalli,4,9570821,1337.1,7257.5,41777
"2 BHK Apartment in koramangala, Bangalore",Bangalore,koramangala,2,9519421,867.9,8675.95,37398
