Title,City,Location,Bedrooms,Price_INR,Area_sqft,Price_per_sqft,Monthly_Rent
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,7248000,35000 sqft,,21744
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,7248000,35000 sqft,,21744
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7248000,35000 sqft,,21744
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,6820000,55000 sqft,,20460
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,6820000,50000 sqft,,20460
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,6820000,50000 sqft,,20460
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,6820000,21000 sqft,,20460
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,6820000,50000 sqft,,20460
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,6820000,50000 sqft,,20460
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,6820000,21000 sqft,,20460
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,6820000,21000 sqft,,20460
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,6820000,21000 sqft,,20460
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,6820000,35000 sqft,,20460
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,6820000,35000 sqft,,20460
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,6820000,35000 sqft,,20460
5 BHK Apartment in Kondapur,Hyderabad,Kondapur,5 BHK,6820000,21000 sqft,,20460
5 BHK Apartment in Manikonda,Hyderabad,Manikonda,5 BHK,6820000,35000 sqft,,20460
5 BHK Apartment in Miyapur,Hyderabad,Miyapur,5 BHK,6820000,35000 sqft,,20460
5 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,5 BHK,6820000,62000 sqft,,20460
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5500000,50000 sqft,,16500
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5500000,50000 sqft,,16500
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,5500000,21000 sqft,,16500
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5500000,21000 sqft,,16500
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,5500000,50000 sqft,,16500
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,5500000,21000 sqft,,16500
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,5500000,21000 sqft,,16500
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,5500000,35000 sqft,,16500
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,5500000,35000 sqft,,16500
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,5500000,35000 sqft,,16500
5 BHK Apartment in Kondapur,Hyderabad,Kondapur,5 BHK,5500000,21000 sqft,,16500
5 BHK Apartment in Manikonda,Hyderabad,Manikonda,5 BHK,5500000,35000 sqft,,16500
5 BHK Apartment in Miyapur,Hyderabad,Miyapur,5 BHK,5500000,35000 sqft,,16500
5 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,5 BHK,5500000,62000 sqft,,16500
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5500000,62000 sqft,,16500
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5500000,62000 sqft,,16500
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,9501000,50000 sqft,,28503
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,9501000,21000 sqft,,28503
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,9501000,21000 sqft,,28503
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,9501000,35000 sqft,,28503
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,9501000,21000 sqft,,28503
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,9501000,21000 sqft,,28503
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,9501000,35000 sqft,,28503
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,9501000,35000 sqft,,28503
5 BHK Apartment in Kondapur,Hyderabad,Kondapur,5 BHK,9501000,21000 sqft,,28503
5 BHK Apartment in Manikonda,Hyderabad,Manikonda,5 BHK,9501000,35000 sqft,,28503
5 BHK Apartment in Miyapur,Hyderabad,Miyapur,5 BHK,9501000,35000 sqft,,28503
5 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,5 BHK,9501000,62000 sqft,,28503
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,9501000,62000 sqft,,28503
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,9501000,62000 sqft,,28503
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5 BHK,9501000,62000 sqft,,28503
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5 BHK,9501000,00000 sqft,,28503
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5424000,00000 sqft,,16272
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5424000,00000 sqft,,16272
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,5424000,00000 sqft,,16272
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5424000,18000 sqft,,16272
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,5424000,00000 sqft,,16272
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,5424000,00000 sqft,,16272
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,5424000,18000 sqft,,16272
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,5424000,22000 sqft,,16272
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,5424000,22000 sqft,,16272
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,5424000,18000 sqft,,16272
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,5424000,18000 sqft,,16272
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,5424000,22000 sqft,,16272
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5424000,22000 sqft,,16272
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5424000,13500 sqft,,16272
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,7041000,18000 sqft,,21123
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,7041000,22000 sqft,,21123
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,7041000,18000 sqft,,21123
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,7041000,22000 sqft,,21123
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,7041000,22000 sqft,,21123
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7041000,18000 sqft,,21123
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,7041000,22000 sqft,,21123
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,7041000,13500 sqft,,21123
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,7041000,13500 sqft,,21123
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,7041000,35000 sqft,,21123
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5 BHK,7041000,13500 sqft,,21123
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5 BHK,7041000,13500 sqft,,21123
5 BHK Apartment in Madhapur,Hyderabad,Madhapur,5 BHK,7041000,35000 sqft,,21123
5 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,5 BHK,7041000,35000 sqft,,21123
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,5551000,18000 sqft,,16653
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5551000,22000 sqft,,16653
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5551000,13500 sqft,,16653
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,5551000,13500 sqft,,16653
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5551000,35000 sqft,,16653
5 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,5 BHK,5551000,13500 sqft,,16653
5 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,5 BHK,5551000,13500 sqft,,16653
5 BHK Apartment in Madhapur,Hyderabad,Madhapur,5 BHK,5551000,35000 sqft,,16653
5 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,5 BHK,5551000,35000 sqft,,16653
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5551000,35000 sqft,,16653
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,5551000,72865 sqft,,16653
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5551000,72865 sqft,,16653
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,9719000,13500 sqft,,29157
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,9719000,35000 sqft,,29157
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,9719000,35000 sqft,,29157
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,9719000,72865 sqft,,29157
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,9719000,72865 sqft,,29157
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,9719000,35000 sqft,,29157
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,9719000,72865 sqft,,29157
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,9719000,72865 sqft,,29157
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,9719000,32000 sqft,,29157
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,9719000,32000 sqft,,29157
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,9719000,32000 sqft,,29157
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,9719000,32000 sqft,,29157
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,9719000,2075 sqft,,29157
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5500000,35000 sqft,,16500
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5500000,35000 sqft,,16500
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,5500000,72865 sqft,,16500
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5500000,72865 sqft,,16500
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,5500000,35000 sqft,,16500
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,5500000,72865 sqft,,16500
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,5500000,72865 sqft,,16500
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,5500000,32000 sqft,,16500
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,5500000,32000 sqft,,16500
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,5500000,32000 sqft,,16500
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,5500000,32000 sqft,,16500
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5500000,2075 sqft,,16500
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5500000,2075 sqft,,16500
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,5275000,72865 sqft,,15825
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,5275000,72865 sqft,,15825
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,5275000,32000 sqft,,15825
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,5275000,32000 sqft,,15825
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5275000,72865 sqft,,15825
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,5275000,32000 sqft,,15825
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,5275000,32000 sqft,,15825
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5275000,2075 sqft,,15825
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5275000,2075 sqft,,15825
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,5275000,60403 sqft,,15825
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5275000,60403 sqft,,15825
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,6720000,72865 sqft,,20160
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,6720000,32000 sqft,,20160
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,6720000,32000 sqft,,20160
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,6720000,2075 sqft,,20160
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,6720000,2075 sqft,,20160
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,6720000,60403 sqft,,20160
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,6720000,60403 sqft,,20160
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,6720000,60000 sqft,,20160
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,8200000,2075 sqft,,24600
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,8200000,60403 sqft,,24600
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,8200000,60403 sqft,,24600
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,8200000,60000 sqft,,24600
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,8200000,60000 sqft,,24600
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,8200000,535 sqft,,24600
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,8200000,55000 sqft,,24600
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,8200000,55000 sqft,,24600
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,6491000,60403 sqft,,19473
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,6491000,60403 sqft,,19473
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,6491000,60000 sqft,,19473
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,6491000,60000 sqft,,19473
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,6491000,535 sqft,,19473
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,6491000,55000 sqft,,19473
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,6491000,55000 sqft,,19473
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,6491000,50000 sqft,,19473
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,6676000,60403 sqft,,20028
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,6676000,60000 sqft,,20028
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,6676000,60000 sqft,,20028
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,6676000,535 sqft,,20028
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,6676000,55000 sqft,,20028
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,6676000,55000 sqft,,20028
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,6676000,50000 sqft,,20028
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,6676000,55000 sqft,,20028
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,6676000,55000 sqft,,20028
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,6676000,50000 sqft,,20028
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,6676000,50000 sqft,,20028
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,8840000,60000 sqft,,26520
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,8840000,60000 sqft,,26520
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,8840000,535 sqft,,26520
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,8840000,55000 sqft,,26520
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,8840000,55000 sqft,,26520
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,8840000,50000 sqft,,26520
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,8840000,55000 sqft,,26520
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,8840000,55000 sqft,,26520
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,8840000,50000 sqft,,26520
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,8840000,50000 sqft,,26520
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,8840000,50000 sqft,,26520
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,8840000,21000 sqft,,26520
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,8353000,535 sqft,,25059
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,8353000,55000 sqft,,25059
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,8353000,55000 sqft,,25059
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,8353000,50000 sqft,,25059
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,8353000,55000 sqft,,25059
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,8353000,55000 sqft,,25059
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,8353000,50000 sqft,,25059
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,8353000,50000 sqft,,25059
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,8353000,50000 sqft,,25059
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,8353000,21000 sqft,,25059
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,8353000,21000 sqft,,25059
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,8353000,35000 sqft,,25059
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,8840000,21000 sqft,,26520
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,8840000,35000 sqft,,26520
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,8840000,35000 sqft,,26520
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7653000,55000 sqft,,22959
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,7653000,50000 sqft,,22959
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,7653000,50000 sqft,,22959
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,7653000,21000 sqft,,22959
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,7653000,21000 sqft,,22959
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,7653000,35000 sqft,,22959
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,7653000,35000 sqft,,22959
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,7653000,62000 sqft,,22959
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,5720000,50000 sqft,,17160
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,5720000,50000 sqft,,17160
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,5720000,21000 sqft,,17160
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,5720000,21000 sqft,,17160
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,5720000,35000 sqft,,17160
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,5720000,35000 sqft,,17160
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,5720000,62000 sqft,,17160
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,5720000,35000 sqft,,17160
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,5720000,35000 sqft,,17160
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,5720000,62000 sqft,,17160
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,5720000,62000 sqft,,17160
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,8774000,50000 sqft,,26322
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,8774000,21000 sqft,,26322
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,8774000,21000 sqft,,26322
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,8774000,35000 sqft,,26322
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,8774000,35000 sqft,,26322
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,8774000,62000 sqft,,26322
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,8774000,35000 sqft,,26322
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,8774000,35000 sqft,,26322
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,8774000,62000 sqft,,26322
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,8774000,62000 sqft,,26322
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,8774000,62000 sqft,,26322
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,8774000,00000 sqft,,26322
3 BHK Apartment in Madhapur,Hyderabad,Madhapur,3 BHK,7622000,21000 sqft,,22866
3 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,3 BHK,7622000,35000 sqft,,22866
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,7622000,35000 sqft,,22866
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,7622000,62000 sqft,,22866
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,7622000,35000 sqft,,22866
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,7622000,35000 sqft,,22866
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,7622000,62000 sqft,,22866
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,7622000,62000 sqft,,22866
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,7622000,62000 sqft,,22866
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7622000,00000 sqft,,22866
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,7622000,00000 sqft,,22866
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,7622000,00000 sqft,,22866
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,7622000,00000 sqft,,22866
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,7622000,00000 sqft,,22866
4 BHK Apartment in Kukatpally,Hyderabad,Kukatpally,4 BHK,9689000,35000 sqft,,29067
4 BHK Apartment in Hitech City,Hyderabad,Hitech City,4 BHK,9689000,35000 sqft,,29067
4 BHK Apartment in Kondapur,Hyderabad,Kondapur,4 BHK,9689000,62000 sqft,,29067
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,9689000,62000 sqft,,29067
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,9689000,35000 sqft,,29067
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,9689000,62000 sqft,,29067
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,9689000,62000 sqft,,29067
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,9689000,00000 sqft,,29067
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,9689000,00000 sqft,,29067
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,9689000,00000 sqft,,29067
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,9689000,00000 sqft,,29067
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,9689000,00000 sqft,,29067
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,9689000,00000 sqft,,29067
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,9689000,00000 sqft,,29067
3 BHK Apartment in Hitech City,Hyderabad,Hitech City,3 BHK,7160000,35000 sqft,,21480
3 BHK Apartment in Kondapur,Hyderabad,Kondapur,3 BHK,7160000,62000 sqft,,21480
3 BHK Apartment in Manikonda,Hyderabad,Manikonda,3 BHK,7160000,62000 sqft,,21480
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7160000,00000 sqft,,21480
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,7160000,00000 sqft,,21480
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,7160000,62000 sqft,,21480
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,7160000,00000 sqft,,21480
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,7160000,00000 sqft,,21480
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,7160000,00000 sqft,,21480
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,7160000,00000 sqft,,21480
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,7160000,00000 sqft,,21480
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,7160000,00000 sqft,,21480
4 BHK Apartment in Madhapur,Hyderabad,Madhapur,4 BHK,7160000,18000 sqft,,21480
4 BHK Apartment in Manikonda,Hyderabad,Manikonda,4 BHK,7441000,62000 sqft,,22323
4 BHK Apartment in Miyapur,Hyderabad,Miyapur,4 BHK,7441000,00000 sqft,,22323
4 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,4 BHK,7441000,00000 sqft,,22323
4 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,4 BHK,7441000,00000 sqft,,22323
3 BHK Apartment in Miyapur,Hyderabad,Miyapur,3 BHK,7441000,00000 sqft,,22323
3 BHK Apartment in Banjara Hills,Hyderabad,Banjara Hills,3 BHK,7441000,00000 sqft,,22323
3 BHK Apartment in Jubilee Hills,Hyderabad,Jubilee Hills,3 BHK,7441000,00000 sqft,,22323
3 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,3 BHK,7441000,00000 sqft,,22323
4 BHK Apartment in Gachibowli,Hyderabad,Gachibowli,4 BHK,7441000,00000 sqft,,22323
